awards[0].contractPeriod.endDate	awards[0].contractPeriod.startDate	awards[0].description	awards[0].id	awards[0].status	awards[0].suppliers[0].id	awards[0].suppliers[0].name	awards[0].title	awards[0].value.amount	awards[0].value.currency	contracts[0].awardID	contracts[0].description	contracts[0].id	contracts[0].implementation.transactions[0].date	contracts[0].implementation.transactions[0].id	contracts[0].implementation.transactions[0].payee.id	contracts[0].implementation.transactions[0].payee.name	contracts[0].implementation.transactions[0].payer.id	contracts[0].implementation.transactions[0].payer.name	contracts[0].implementation.transactions[0].value.amount	contracts[0].implementation.transactions[0].value.currency	contracts[0].period.endDate	contracts[0].period.startDate	contracts[0].status	contracts[0].title	contracts[0].value.amount	date	id	initiationType	planning.documents[0].dateModified	planning.documents[0].datePublished	planning.documents[0].description	planning.documents[0].documentType	planning.documents[0].title	planning.documents[0].url	planning.documents[1].format	tag[0]	tender.additionalProcurementCategories[0]	tender.awardCriteria	tender.awardCriteriaDetails	tender.description	tender.documents[0].dateModified	tender.documents[0].datePublished	tender.documents[0].description	tender.documents[0].documentType	tender.documents[0].format	tender.documents[0].title	tender.documents[0].url	tender.enquiryPeriod.endDate	tender.enquiryPeriod.startDate	tender.id	tender.mainProcurementCategory	tender.minValue.amount	tender.minValue.currency	tender.procurementMethod	tender.procurementMethodDetails	tender.procurementMethodRationale	tender.procuringEntity.id	tender.procuringEntity.name	tender.status	tender.title	tender.value.amount	tender.value.currency	state	latitud	longitud	coordenada
			31	active						31		31									2021-08-10T00:00:00.000000Z	2021-07-12T00:00:00.000000Z	active	“CONSTRUCCION DE RED DE AGUA POTABLE Y TOMAS DOMICILIARIAS, EN CALLE PRIVADA C DOS,  ENTRE CALLE A Y CALLE ACUEDUCTO, EN LORETO, LOCALIDAD DE LORETO, ASENTAMIENTO MIRAMAR.”	146247.25	2021-07-12T00:00:00.000000Z	ADO-000000019-006-2021	tender	2021-09-23T20:30:00.000000Z	2021-09-23T20:30:00.000000Z	DICTAMEN DE ADJUDICACIÓN	evaluationReports	202109232030003.-fism-08.pdf	https://sistemas-contraloria.bcs.gob.mx:8443/apis/s6/anexos?id=XEFEXDAwMDAwMDAxOVwyMDIxMDkyMzIwMzAwMDMuLWZpc20tMDgucGRm	pdf					“CONSTRUCCION DE RED DE AGUA POTABLE Y TOMAS DOMICILIARIAS, EN CALLE PRIVADA C DOS,  ENTRE CALLE A Y CALLE ACUEDUCTO, EN LORETO, LOCALIDAD DE LORETO, ASENTAMIENTO MIRAMAR.”										31				direct			92	DEPARTAMENTO DE LICITACIONES	complete	“CONSTRUCCION DE RED DE AGUA POTABLE Y TOMAS DOMICILIARIAS, EN CALLE PRIVADA C DOS,  ENTRE CALLE A Y CALLE ACUEDUCTO, EN LORETO, LOCALIDAD DE LORETO, ASENTAMIENTO MIRAMAR.”	146247.25	MXN	Baja California Sur	24.142635	-110.310921	(24.142635, -110.310921)
			56	active						56		56									2023-11-29T00:00:00.000000Z	2023-10-30T00:00:00.000000Z	active	ACCIÓN DE RECONSTRUCCIÓN NÚMERO 04 (ESTATAL), PARA ATENDER DAÑOS DESENCADENADOS POR LA OCURRENCIA DE LLUVIA SEVERA E INUNDACIÓN PLUVIAL EL 19 DE AGOSTO DE 2023 EN 2 MUNICIPIOS DE BAJA CALIFORNIA SUR	1234315.04	2023-10-30T00:00:00.000000Z	ADO-000000003-023-2023	tender	2023-11-21T12:57:21.000000Z	2023-11-21T12:57:21.000000Z	ANEXO TÉCNICO DE OBRA	technicalSpecifications	20231121125721programa-023-2023.pdf	https://sistemas-contraloria.bcs.gob.mx:8443/apis/s6/anexos?id=XEFEXDAwMDAwMDAwM1wyMDIzMTEyMTEyNTcyMXByb2dyYW1hLTAyMy0yMDIzLnBkZg						ACCIÓN DE RECONSTRUCCIÓN NÚMERO 04 (ESTATAL), PARA ATENDER DAÑOS DESENCADENADOS POR LA OCURRENCIA DE LLUVIA SEVERA E INUNDACIÓN PLUVIAL EL 19 DE AGOSTO DE 2023 EN 2 MUNICIPIOS DE BAJA CALIFORNIA SUR										56				direct			167	UNIDAD DE PRECIOS UNITARIOS Y LICITACIÓN DE OBRA	complete	ACCIÓN DE RECONSTRUCCIÓN NÚMERO 04 (ESTATAL), PARA ATENDER DAÑOS DESENCADENADOS POR LA OCURRENCIA DE LLUVIA SEVERA E INUNDACIÓN PLUVIAL EL 19 DE AGOSTO DE 2023 EN 2 MUNICIPIOS DE BAJA CALIFORNIA SUR	1234315.04	MXN	Baja California Sur	24.142635	-110.310921	(24.142635, -110.310921)
			73	active						73		73									2022-11-18T00:00:00.000000Z	2022-11-15T00:00:00.000000Z	active	ADQUISICIÓN DE CONSUMIBLES PARA IMPRESORA	15480.92	2022-11-15T00:00:00.000000Z	ADA-000000032-003-2022	tender	2022-12-05T11:22:28.000000Z	2022-12-05T11:22:28.000000Z		awardNotice	20221205112228ANEXO ADA-000000032-.pdf	https://sistemas-contraloria.bcs.gob.mx:8443/apis/s6/anexos?id=XEFEXDAwMDAwMDAzMlwyMDIyMTIwNTExMjIyOEFORVhPIEFEQS0wMDAwMDAwMzItLnBkZg						ADQUISICIÓN DE CONSUMIBLES PARA IMPRESORA										73				direct			218	UNIDAD DE RECURSOS FINANCIEROS Y MATERIALES	complete	ADQUISICIÓN DE CONSUMIBLES PARA IMPRESORA	15480.92	MXN	Baja California Sur	24.142635	-110.310921	(24.142635, -110.310921)
2024-12-31T00:00:00Z	2023-07-01T00:00:00Z	SERVICIO DE FOTOCOPIADO PARA EL PODER JUDICIAL DEL ESTADO DE BAJA CALIFORNIA SUR	223271	active	130948	ARTURO PADILLA FERNANDEZ	SERVICIO DE FOTOCOPIADO PARA EL PODER JUDICIAL DEL ESTADO DE BAJA CALIFORNIA SUR	978448.27	MXN	223271	SERVICIO DE FOTOCOPIADO PARA EL PODER JUDICIAL DEL ESTADO DE BAJA CALIFORNIA SUR	111498									2024-12-31T00:00:00Z	2023-07-01T00:00:00Z	active		978448.27	2023-07-01T00:00:00Z	223271	tender								award				SERVICIO DE FOTOCOPIADO PARA EL PODER JUDICIAL DEL ESTADO DE BAJA CALIFORNIA SUR										223271				direct			000000028	CONSEJO DE LA JUDICATURA EN EL ESTADO DE BAJA CALIFORNIA SUR	complete	SERVICIO DE FOTOCOPIADO PARA EL PODER JUDICIAL DEL ESTADO DE BAJA CALIFORNIA SUR	978448.27	MXN	Baja California Sur	24.142635	-110.310921	(24.142635, -110.310921)
			80	active						80		80									2022-12-23T00:00:00.000000Z	2022-07-11T00:00:00.000000Z	active	ADQUISICIÓN DE DIVERSO MATERIAL DE HIGIENE Y LIMPIEZA PARA SUMINISTRO DE LOS ÓRGANOS JURISDICCIONALES Y ADMINISTRATIVOS DEL PODER JUDICIAL DEL ESTADO DE BAJA CALIFORNIA SUR.	749401.0	2022-07-11T00:00:00.000000Z	ADA-000000028-001-2022	tender	2022-09-01T13:28:51.000000Z	2022-09-01T13:28:51.000000Z		evaluationReports	20220901132851DICTAMEN DE JUSTIFIC.pdf	https://sistemas-contraloria.bcs.gob.mx:8443/apis/s6/anexos?id=XEFEXDAwMDAwMDAyOFwyMDIyMDkwMTEzMjg1MURJQ1RBTUVOIERFIEpVU1RJRklDLnBkZg						ADQUISICIÓN DE DIVERSO MATERIAL DE HIGIENE Y LIMPIEZA PARA SUMINISTRO DE LOS ÓRGANOS JURISDICCIONALES Y ADMINISTRATIVOS DEL PODER JUDICIAL DEL ESTADO DE BAJA CALIFORNIA SUR.										80				direct			239	DIRECCIÓN DE ADQUISICIONES	complete	ADQUISICIÓN DE DIVERSO MATERIAL DE HIGIENE Y LIMPIEZA PARA SUMINISTRO DE LOS ÓRGANOS JURISDICCIONALES Y ADMINISTRATIVOS DEL PODER JUDICIAL DEL ESTADO DE BAJA CALIFORNIA SUR.	749401.0	MXN	Baja California Sur	24.142635	-110.310921	(24.142635, -110.310921)
			114	active						114		114									2023-12-05T00:00:00.000000Z	2023-10-03T00:00:00.000000Z	active	AQUISICIÓN DE VEHICULOS	3242421.05	2023-10-03T00:00:00.000000Z	ADA-000000043-001-2024	tender	2024-01-08T10:28:54.000000Z	2024-01-08T10:28:54.000000Z		awardNotice	20240108102854expediente de adjudi.pdf	https://sistemas-contraloria.bcs.gob.mx:8443/apis/s6/anexos?id=XEFEXDAwMDAwMDA0M1wyMDI0MDEwODEwMjg1NGV4cGVkaWVudGUgZGUgYWRqdWRpLnBkZg						AQUISICIÓN DE VEHICULOS										114				direct			341	SECRETARÍA DE ADMINISTRACIÓN Y FINANZAS	complete	AQUISICIÓN DE VEHICULOS	3242421.05	MXN	Baja California Sur	24.142635	-110.310921	(24.142635, -110.310921)
			63	active						63		63									2023-02-20T00:00:00.000000Z	2023-02-16T00:00:00.000000Z	active	ADQUISICIÓN DE 9,000.00 LITROS DE PRODUCTO FR-3 PARA LA ELABORACIÓN DE CARPETA ASFÁLTICA PARA EL PROGRAMA DE BACHEO DEL MUNICIPIO DE COMONDÚ	153000.0	2023-02-16T00:00:00.000000Z	ADA-000000033-004-2023	tender	2023-05-08T13:20:26.000000Z	2023-05-08T13:20:26.000000Z		awardNotice	20230508132026DICTAMEN ADQ-16C-202.pdf	https://sistemas-contraloria.bcs.gob.mx:8443/apis/s6/anexos?id=XEFEXDAwMDAwMDAzM1wyMDIzMDUwODEzMjAyNkRJQ1RBTUVOIEFEUS0xNkMtMjAyLnBkZg						ADQUISICIÓN DE 9,000.00 LITROS DE PRODUCTO FR-3 PARA LA ELABORACIÓN DE CARPETA ASFÁLTICA PARA EL PROGRAMA DE BACHEO DEL MUNICIPIO DE COMONDÚ										63				direct			188	DIRECCIÓN DE ADQUISICIONES Y LICITACIONES DEL H. AYUNTAMIENTO DE COMONDÚ	complete	ADQUISICIÓN DE 9,000.00 LITROS DE PRODUCTO FR-3 PARA LA ELABORACIÓN DE CARPETA ASFÁLTICA PARA EL PROGRAMA DE BACHEO DEL MUNICIPIO DE COMONDÚ	153000.0	MXN	Baja California Sur	24.142635	-110.310921	(24.142635, -110.310921)
			64	active						64		64									2023-12-31T00:00:00.000000Z	2023-02-20T00:00:00.000000Z	active	ADQUISICIÓN DE ARTÍCULOS DE ASEO PARA MANTENIMIENTO DE LAS OFICINAS DE LA AUDITORÍA SUPERIOR DEL ESTADO DE BAJA CALIFORNIA SUR	39655.0	2023-02-20T00:00:00.000000Z	ADA-000000034-009-2023	tender												ADQUISICIÓN DE ARTÍCULOS DE ASEO PARA MANTENIMIENTO DE LAS OFICINAS DE LA AUDITORÍA SUPERIOR DEL ESTADO DE BAJA CALIFORNIA SUR										64				direct			191	UNIDAD DE ADMINISTRACIÓN Y FINANZAS DE LA AUDITORÍA SUPERIOR DEL ESTADO DE B.C.S.	complete	ADQUISICIÓN DE ARTÍCULOS DE ASEO PARA MANTENIMIENTO DE LAS OFICINAS DE LA AUDITORÍA SUPERIOR DEL ESTADO DE BAJA CALIFORNIA SUR	39655.0	MXN	Baja California Sur	24.142635	-110.310921	(24.142635, -110.310921)
			133	active						133		133									2019-08-14T00:00:00.000000Z	2019-07-29T00:00:00.000000Z	active	BRECHEO Y LEVANTAMIENTO TOPOGRAFICO DEL CIRCUITO DON KOLL ALEDAÑO AL ACCESO SOBRE CALLE PASEO PACIFICO, COL. LOS CANGREJOS, EN CABO SAN LUCAS, B.C.S Y ESTUDIO TOPOGRAFICO DE LA CALLE PROLONGACIÓN BLVD. VILLAS DEL CORTEZ, ENTRE CALLE RODRIGO ARAGÓN Y CALLE NIQUEL, COL. VISTA HERMOSA, EN SAN JOSÉ DEL CABO, B.C.S.	283263.33	2019-07-29T00:00:00.000000Z	ADO-000000016-004-2019	tender	2019-09-19T09:03:59.000000Z	2019-09-19T09:03:59.000000Z	DICTAMEN TECNICO - ECONÓMICO	awardNotice	20190919090359DICTAMEN TÉCNICO - E.pdf	https://sistemas-contraloria.bcs.gob.mx:8443/apis/s6/anexos?id=XEFEXDAwMDAwMDAxNlwyMDE5MDkxOTA5MDM1OURJQ1RBTUVOIFTDiUNOSUNPIC0gRS5wZGY	pdf					BRECHEO Y LEVANTAMIENTO TOPOGRAFICO DEL CIRCUITO DON KOLL ALEDAÑO AL ACCESO SOBRE CALLE PASEO PACIFICO, COL. LOS CANGREJOS, EN CABO SAN LUCAS, B.C.S Y ESTUDIO TOPOGRAFICO DE LA CALLE PROLONGACIÓN BLVD. VILLAS DEL CORTEZ, ENTRE CALLE RODRIGO ARAGÓN Y CALLE NIQUEL, COL. VISTA HERMOSA, EN SAN JOSÉ DEL CABO, B.C.S.										133				direct			398	COORDINACIÓN DE LICITACIONES, CONTRATOS Y PRESUPUESTOS	complete	BRECHEO Y LEVANTAMIENTO TOPOGRAFICO DEL CIRCUITO DON KOLL ALEDAÑO AL ACCESO SOBRE CALLE PASEO PACIFICO, COL. LOS CANGREJOS, EN CABO SAN LUCAS, B.C.S Y ESTUDIO TOPOGRAFICO DE LA CALLE PROLONGACIÓN BLVD. VILLAS DEL CORTEZ, ENTRE CALLE RODRIGO ARAGÓN Y CALLE NIQUEL, COL. VISTA HERMOSA, EN SAN JOSÉ DEL CABO, B.C.S.	283263.33	MXN	Baja California Sur	24.142635	-110.310921	(24.142635, -110.310921)
2023-12-05T00:00:00Z	2023-10-03T00:00:00Z	AQUISICIÓN DE VEHICULOS	243714	active	223243	ADAMED	AQUISICIÓN DE VEHICULOS	3242421.05	MXN	243714	AQUISICIÓN DE VEHICULOS	131636									2023-12-05T00:00:00Z	2023-10-03T00:00:00Z	active	AQUISICIÓN DE VEHICULOS	3242421.05	2023-10-03T00:00:00Z	243714	tender								award				AQUISICIÓN DE VEHICULOS										243714				direct			000000043	UNIVERSIDAD AUTÓNOMA DE BAJA CALIFORNIA SUR	complete	AQUISICIÓN DE VEHICULOS	3242421.05	MXN	Baja California Sur	24.142635	-110.310921	(24.142635, -110.310921)
			129	active						129		129									2020-05-02T00:00:00.000000Z	2019-05-03T00:00:00.000000Z	active	ARRENDAMIENTO DE UN EQUIPO DE FOTO COPIADO, PARA USO OFICIAL DE LAS AREAS ACADEMICAS Y ADMINISTRATIVAS DEL ITES LOS CABOS (EQUIPO UBICADO EN LA SUBDIRECCIÓN DE PLANEACIÓN Y EVALUACIÓN)	26.0	2019-05-03T00:00:00.000000Z	ADA-000000027-002-2019	tender	2019-11-04T12:40:14.000000Z	2019-11-04T12:40:14.000000Z	$0.22 POR FOTOCOPIA CON UN CONSUMO MINIMO MENSUAL DE 10,000 COPIAS	contractSigned	20191104124014Contrato  Fotocopiad.pdf	https://sistemas-contraloria.bcs.gob.mx:8443/apis/s6/anexos?id=XEFEXDAwMDAwMDAyN1wyMDE5MTEwNDEyNDAxNENvbnRyYXRvICBGb3RvY29waWFkLnBkZg						ARRENDAMIENTO DE UN EQUIPO DE FOTO COPIADO, PARA USO OFICIAL DE LAS AREAS ACADEMICAS Y ADMINISTRATIVAS DEL ITES LOS CABOS (EQUIPO UBICADO EN LA SUBDIRECCIÓN DE PLANEACIÓN Y EVALUACIÓN)										129				direct			386	SUBDIRECCIÓN DE SERVICIOS ADMINISTRATIVOS	complete	ARRENDAMIENTO DE UN EQUIPO DE FOTO COPIADO, PARA USO OFICIAL DE LAS AREAS ACADEMICAS Y ADMINISTRATIVAS DEL ITES LOS CABOS (EQUIPO UBICADO EN LA SUBDIRECCIÓN DE PLANEACIÓN Y EVALUACIÓN)	26.0	MXN	Baja California Sur	24.142635	-110.310921	(24.142635, -110.310921)
			152	active						152		152									2019-10-03T00:00:00.000000Z	2019-08-05T00:00:00.000000Z	active	CONSTRUCCIÓN DE 04 CISTERNAS DE 2,800 LTS EN LA COLONIA PARAISO EN CD CONSTITUCIÓN B.C.S.	116883.12	2019-08-05T00:00:00.000000Z	ADO-000000018-015-2019	tender	2019-08-21T17:57:24.000000Z	2019-08-21T17:57:24.000000Z	DICTAMEN DE FALLO	awardNotice	20190821175724DICTAMEN DE FALLO_36.pdf	https://sistemas-contraloria.bcs.gob.mx:8443/apis/s6/anexos?id=XEFEXDAwMDAwMDAxOFwyMDE5MDgyMTE3NTcyNERJQ1RBTUVOIERFIEZBTExPXzM2LnBkZg						CONSTRUCCIÓN DE 04 CISTERNAS DE 2,800 LTS EN LA COLONIA PARAISO EN CD CONSTITUCIÓN B.C.S.										152				direct			455	DIRECCIÓN DE OBRAS PÚBLICAS	complete	CONSTRUCCIÓN DE 04 CISTERNAS DE 2,800 LTS EN LA COLONIA PARAISO EN CD CONSTITUCIÓN B.C.S.	116883.12	MXN	Baja California Sur	24.142635	-110.310921	(24.142635, -110.310921)
			157	active						157		157									2023-02-04T00:00:00.000000Z	2022-12-21T00:00:00.000000Z	active	CONSTRUCCIÓN DE 2 CUARTOS DORMITORIOS DE 16 M2 C/U EN LA LOCALIDAD DE GUERRERO NEGRO , MUNICIPIO DE MULEGÉ, ESTADO DE B.C.S.	310344.83	2022-12-21T00:00:00.000000Z	ADO-000000021-001-2022	tender	2022-12-30T14:35:52.000000Z	2022-12-30T14:35:52.000000Z	ACTA DE  APERTURA	technicalSpecifications	20221230143552Acta de apertura 2 C.pdf	https://sistemas-contraloria.bcs.gob.mx:8443/apis/s6/anexos?id=XEFEXDAwMDAwMDAyMVwyMDIyMTIzMDE0MzU1MkFjdGEgZGUgYXBlcnR1cmEgMiBDLnBkZg	pdf					CONSTRUCCIÓN DE 2 CUARTOS DORMITORIOS DE 16 M2 C/U EN LA LOCALIDAD DE GUERRERO NEGRO , MUNICIPIO DE MULEGÉ, ESTADO DE B.C.S.										157				direct			470	ÁREA ADMINISTRATIVA	complete	CONSTRUCCIÓN DE 2 CUARTOS DORMITORIOS DE 16 M2 C/U EN LA LOCALIDAD DE GUERRERO NEGRO , MUNICIPIO DE MULEGÉ, ESTADO DE B.C.S.	310344.83	MXN	Baja California Sur	24.142635	-110.310921	(24.142635, -110.310921)
			448	active						448		448									2019-10-17T00:00:00.000000Z	2019-08-19T00:00:00.000000Z	active	REHABILITACIÓN DEL TEATRO AL AIRE LIBRE DEL TRIUNFO B.C.S., INCLUYE: ESTRUCTURA METÁLICA, DETALLES DE ALBAÑILERÍA, SALIDAS ELÉCTRICAS Y DE AUDIO, IMPERMEABILIZACIÓN Y TRABAJOS DE TABLA ROCA	516816.04	2019-08-19T00:00:00.000000Z	ADO-000000011-001-2020	tender	2020-07-16T12:26:17.000000Z	2020-07-16T12:26:17.000000Z		contractSigned	20200716122617CONTRATO REHA. TEATR.pdf	https://sistemas-contraloria.bcs.gob.mx:8443/apis/s6/anexos?id=XEFEXDAwMDAwMDAxMVwyMDIwMDcxNjEyMjYxN0NPTlRSQVRPIFJFSEEuIFRFQVRSLnBkZg	pdf					REHABILITACIÓN DEL TEATRO AL AIRE LIBRE DEL TRIUNFO B.C.S., INCLUYE: ESTRUCTURA METÁLICA, DETALLES DE ALBAÑILERÍA, SALIDAS ELÉCTRICAS Y DE AUDIO, IMPERMEABILIZACIÓN Y TRABAJOS DE TABLA ROCA										448				direct			1343	FIDEICOMISO DE OBRAS DE INFRAESTRUCTURA SOCIAL DE LA PAZ	complete	REHABILITACIÓN DEL TEATRO AL AIRE LIBRE DEL TRIUNFO B.C.S., INCLUYE: ESTRUCTURA METÁLICA, DETALLES DE ALBAÑILERÍA, SALIDAS ELÉCTRICAS Y DE AUDIO, IMPERMEABILIZACIÓN Y TRABAJOS DE TABLA ROCA	516816.04	MXN	Baja California Sur	24.142635	-110.310921	(24.142635, -110.310921)
			909	active						909		909									2022-09-01T00:00:00.000000Z	2022-08-12T00:00:00.000000Z	active	ADQUISICIÓN DE CHASIS CABINA PARA GRÚA DE CANASTA	946551.72	2022-08-12T00:00:00.000000Z	INA-000000030-019-2022	tender	2022-07-01T10:14:10.000000Z	2022-07-01T10:14:10.000000Z		contractAnnexe	20220701101410Acta Recepción de Pr.pdf	https://sistemas-contraloria.bcs.gob.mx:8443/apis/s6/anexos?id=XElOXDAwMDAwMDAzMFwyMDIyMDcwMTEwMTQxMEFjdGEgUmVjZXBjacOzbiBkZSBQci5wZGY	pdf					ADQUISICIÓN DE CHASIS CABINA PARA GRÚA DE CANASTA										909				limited			2906	DIRECCIÓN DE ADQUISICIONES Y SERVICIOS GENERALES	complete	ADQUISICIÓN DE CHASIS CABINA PARA GRÚA DE CANASTA	946551.72	MXN	Baja California Sur	24.142635	-110.310921	(24.142635, -110.310921)
			891	active						891		891									2023-01-07T00:00:00.000000Z	2022-12-28T00:00:00.000000Z	active	ADQUISICIÓN  E INSTALACIÓN DE MESAS PARA LABORATORIO DE CS. NATURALES DEL PLANTEL 06	457699.0	2022-12-28T00:00:00.000000Z	INA-000000037-003-2022	tender	2022-12-12T20:55:47.000000Z	2022-12-12T20:55:47.000000Z	DOCUMENTOS ANEXOS PARA ELABORAR PROPUESTAS	biddingDocuments	20221212205547ANEXOS A.pdf	https://sistemas-contraloria.bcs.gob.mx:8443/apis/s6/anexos?id=XElOXDAwMDAwMDAzN1wyMDIyMTIxMjIwNTU0N0FORVhPUyBBLnBkZg	pdf					ADQUISICIÓN  E INSTALACIÓN DE MESAS PARA LABORATORIO DE CS. NATURALES DEL PLANTEL 06										891				limited			2811	DIRECCIÓN ADMINISTRATIVA	complete	ADQUISICIÓN  E INSTALACIÓN DE MESAS PARA LABORATORIO DE CS. NATURALES DEL PLANTEL 06	457699.0	MXN	Baja California Sur	24.142635	-110.310921	(24.142635, -110.310921)
			1434	active						1434		1434									2023-08-09T00:00:00.000000Z	2023-02-10T00:00:00.000000Z	active	ADQUISICIÓN DE AGUA EMBOTELLADA PARA STOCK DEL ALMACÉN GENERAL DEL H. AYUNTAMIENTO DE LOS CABOS B.C.S	1616000.0	2023-02-10T00:00:00.000000Z	LPA-000000026-001-2023	tender	2023-02-03T13:41:00.000000Z	2023-02-03T13:41:00.000000Z		contractAnnexe	20230203134100ACTA PRIMERA LPA-026.pdf	https://sistemas-contraloria.bcs.gob.mx:8443/apis/s6/anexos?id=XExQXDAwMDAwMDAyNlwyMDIzMDIwMzEzNDEwMEFDVEEgUFJJTUVSQSBMUEEtMDI2LnBkZg	pdf					ADQUISICIÓN DE AGUA EMBOTELLADA PARA STOCK DEL ALMACÉN GENERAL DEL H. AYUNTAMIENTO DE LOS CABOS B.C.S										1424				open			5600	OFICIALÍA MAYOR MUNICIPAL	complete	ADQUISICIÓN DE AGUA EMBOTELLADA PARA STOCK DEL ALMACÉN GENERAL DEL H. AYUNTAMIENTO DE LOS CABOS B.C.S	1616000.0	MXN	Baja California Sur	24.142635	-110.310921	(24.142635, -110.310921)
			1365	active						1365		1365									2020-12-29T00:00:00.000000Z	2020-08-31T00:00:00.000000Z	active	REHABILITACIÓN, MEJORAMIENTO E INSTALACIÓN DE EQUIPO DE AUTOMATIZACIÓN EN CÁRCAMO DE BOMBEO VISTA HERMOSA Y TANQUE VILLAS DE CORTES EN SAN JOSÉ DEL CABO, MUNICIPIO DE LOS CABOS, B.C.S.	623246.91	2020-08-31T00:00:00.000000Z	INO-000000020-023-2020	tender	2020-07-30T22:18:44.000000Z	2020-07-30T22:18:44.000000Z		biddingDocuments	20200730221844Protocolo_Sanitario_.pdf	https://sistemas-contraloria.bcs.gob.mx:8443/apis/s6/anexos?id=XElOXDAwMDAwMDAyMFwyMDIwMDczMDIyMTg0NFByb3RvY29sb19TYW5pdGFyaW9fLnBkZg	pdf					REHABILITACIÓN, MEJORAMIENTO E INSTALACIÓN DE EQUIPO DE AUTOMATIZACIÓN EN CÁRCAMO DE BOMBEO VISTA HERMOSA Y TANQUE VILLAS DE CORTES EN SAN JOSÉ DEL CABO, MUNICIPIO DE LOS CABOS, B.C.S.										1356				limited			5214	TESORERÍA MUNICIPAL	complete	REHABILITACIÓN, MEJORAMIENTO E INSTALACIÓN DE EQUIPO DE AUTOMATIZACIÓN EN CÁRCAMO DE BOMBEO VISTA HERMOSA Y TANQUE VILLAS DE CORTES EN SAN JOSÉ DEL CABO, MUNICIPIO DE LOS CABOS, B.C.S.	623246.91	MXN	Baja California Sur	24.142635	-110.310921	(24.142635, -110.310921)
			918	active						918		918									2022-12-14T00:00:00.000000Z	2022-09-15T00:00:00.000000Z	active	ADQUISICIÓN DE EQUIPO DE CÓMPUTO, CONSTRUCCIÓN DE CUARTO FRIO E INSTALACIÓN DE LA INFRAESTRUCTURA TECNOLÓGICA DEL SITE PARA LA SESEA BCS	765284.88	2022-09-15T00:00:00.000000Z	INA-000000040-001-2022	tender	2022-09-14T13:10:40.000000Z	2022-09-14T13:10:40.000000Z		awardNotice	20220914131040FALLO LICITACIÓN.pdf	https://sistemas-contraloria.bcs.gob.mx:8443/apis/s6/anexos?id=XElOXDAwMDAwMDA0MFwyMDIyMDkxNDEzMTA0MEZBTExPIExJQ0lUQUNJw5NOLnBkZg	pdf					ADQUISICIÓN DE EQUIPO DE CÓMPUTO, CONSTRUCCIÓN DE CUARTO FRIO E INSTALACIÓN DE LA INFRAESTRUCTURA TECNOLÓGICA DEL SITE PARA LA SESEA BCS										918				limited			2952	UNIDAD DE ADMINISTRACIÓN DE LA SECRETARÍA EJECUTIVA DEL SISTEMA ESTATAL ANTICORRUPCIÓN	complete	ADQUISICIÓN DE EQUIPO DE CÓMPUTO, CONSTRUCCIÓN DE CUARTO FRIO E INSTALACIÓN DE LA INFRAESTRUCTURA TECNOLÓGICA DEL SITE PARA LA SESEA BCS	765284.88	MXN	Baja California Sur	24.142635	-110.310921	(24.142635, -110.310921)
			1366	active						1366		1366									2023-11-22T00:00:00.000000Z	2023-10-23T00:00:00.000000Z	active	"RELOCALIZACIÓN DE POZO DE AGUA ""EL BACOTE"" EN LA DELEGACION DE MIRAFLORES, MUNICIPIO DE LOS CABOS, B.C.S."	3.0	2023-10-23T00:00:00.000000Z	INO-000000024-033-2023	tender	2023-10-23T12:12:10.000000Z	2023-10-23T12:12:10.000000Z		contractAnnexe	20231023121210ACTA PRIMERA INO-000.pdf	https://sistemas-contraloria.bcs.gob.mx:8443/apis/s6/anexos?id=XElOXDAwMDAwMDAyNFwyMDIzMTAyMzEyMTIxMEFDVEEgUFJJTUVSQSBJTk8tMDAwLnBkZg	pdf					"RELOCALIZACIÓN DE POZO DE AGUA ""EL BACOTE"" EN LA DELEGACION DE MIRAFLORES, MUNICIPIO DE LOS CABOS, B.C.S."										1357				limited			5219	COORDINACIÓN DE LA UNIDAD LICITADORA	complete	"RELOCALIZACIÓN DE POZO DE AGUA ""EL BACOTE"" EN LA DELEGACION DE MIRAFLORES, MUNICIPIO DE LOS CABOS, B.C.S."	3.0	MXN	Baja California Sur	24.142635	-110.310921	(24.142635, -110.310921)
			1467	active						1467		1469									2022-12-31T00:00:00.000000Z	2022-12-23T00:00:00.000000Z	active	ADQUISICIÓN DE FERTILIZANTES, PESTICIDAS Y OTROS AGROQUÍMICOS	1872000.0	2022-12-23T00:00:00.000000Z	LPA-000000013-016-2022	tender																						1454				open			5779	SUBDIRECCIÓN DE RECURSOS MATERIALES			1872000.0	MXN	Baja California Sur	24.142635	-110.310921	(24.142635, -110.310921)
